id	source	pmid	pmcid	doi	title	authorString	journalTitle	issue	journalVolume	pubYear	journalIssn	pubType	isOpenAccess	inEPMC	inPMC	hasPDF	hasBook	hasSuppl	citedByCount	hasReferences	hasTextMinedTerms	hasDbCrossReferences	hasLabsLinks	hasTMAccessionNumbers	firstIndexDate	firstPublicationDate	pageInfo
US2002087166	PAT	NA	NA	NA	Flexible instrument	BROCK DAVID L, LEE WOOJIN, ROGERS GARY, WEITZNER BARRY, AILINGER ROBERT E.	NA	NA	NA	2002	NA	patent	N	N	N	N	N	N	0	N	Y	N	N	N	2005-11-25	2001-11-16	NA
US2002095175	PAT	NA	NA	NA	Flexible instrument	BROCK DAVID L, LEE WOOJIN, ROGERS GARY, WEITZNER BARRY.	NA	NA	NA	2002	NA	patent	N	N	N	N	N	N	0	N	Y	N	N	N	2005-11-25	2001-11-16	NA
26413382	MED	26413382	PMC4578316	10.1109/icra.2015.7139594	Optimal Needle Grasp Selection for Automatic Execution of Suturing Tasks in Robotic Minimally Invasive Surgery.	Liu T, Çavuşoğlu MC.	IEEE Int Conf Robot Autom	NA	2015	2015	2152-4092; 2379-9544; 	research-article; journal article	N	Y	N	Y	N	N	0	Y	Y	N	N	N	2015-09-29	2015-05-01	2894-2900
19420060	MED	19420060	PMC2703971	10.1093/nar/gkp291	iSARST: an integrated SARST web server for rapid protein structural similarity searches.	Lo WC, Lee CY, Lee CC, Lyu PC.	Nucleic Acids Res	web server issue	37	2009	0305-1048; 1362-4962; 	research support, non-u.s. gov't; research-article; journal article	Y	Y	Y	Y	N	Y	12	Y	Y	N	Y	N	2010-09-28	2009-05-06	W545-51
28410095	MED	28410095	PMC5619985	10.1109/tbme.2017.2691720	Position and Orientation Insensitive Wireless Power Transmission for EnerCage-Homecage System.	Jia Y, Mirbozorgi SA, Wang Z, Hsu CC, Madsen TE, Rainnie D, Ghovanloo M.	IEEE Trans Biomed Eng	10	64	2017	0018-9294; 1558-2531; 	research-article; evaluation studies; research support, u.s. gov't, non-p.h.s.; journal article; research support, n.i.h., extramural	N	Y	N	Y	N	N	9	Y	Y	N	N	N	2017-04-15	2017-04-07	2439-2449
18007706	MED	18007706	NA	10.1364/ol.27.000031	Comparison of two types of synchronization of external-cavity semiconductor lasers.	Locquet A, Masoller C, Mégret P, Blondel M.	Opt Lett	1	27	2002	0146-9592; 1539-4794; 	journal article	N	N	N	N	N	N	8	Y	N	N	N	N	2009-12-24	2002-01-01	31-33
31614637	MED	31614637	PMC6832902	10.3390/s19204406	Near Field Communication-based Agricultural Management Service Systems for Family Farms.	Wan XF, Zheng T, Cui J, Zhang F, Ma ZQ, Yang Y.	Sensors (Basel)	20	19	2019	1424-8220	research-article; journal article	Y	Y	N	Y	N	N	1	Y	Y	N	N	N	2019-10-22	2019-10-11	NA
US7371210	PAT	NA	NA	NA	Flexible instrument	BROCK DAVID L, LEE WOOJIN, ROGERS GARY, WEITZNER BARRY.	NA	NA	NA	2008	NA	patent	N	N	N	N	N	N	0	N	Y	N	N	N	2008-10-07	2001-11-16	NA
US7214230	PAT	NA	NA	NA	Flexible instrument	BROCK DAVID L, LEE WOOJIN, ROGERS GARY, WEITZNER BARRY, CUNNINGHAM ROBERT W.	NA	NA	NA	2007	NA	patent	N	N	N	N	N	N	0	N	Y	N	N	N	2007-08-26	2001-11-16	NA
US7090683	PAT	NA	NA	NA	Flexible instrument	BROCK DAVID L, LEE WOOJIN, ROGERS GARY, WEITZNER BARRY, AILINGER ROBERT E.	NA	NA	NA	2006	NA	patent	N	N	N	N	N	N	0	N	Y	N	N	N	2007-08-26	2001-11-16	NA
US2002087169	PAT	NA	NA	NA	Flexible instrument	BROCK DAVID L, LEE WOOJIN, ROGERS GARY, WEITZNER BARRY, CUNNINGHAM ROBERT W.	NA	NA	NA	2002	NA	patent	N	N	N	N	N	N	0	N	Y	N	N	N	2005-11-25	2001-11-16	NA
US2002087049	PAT	NA	NA	NA	Flexible instrument	BROCK DAVID L, LEE WOOJIN, ROGERS GARY, WEITZNER BARRY.	NA	NA	NA	2002	NA	patent	N	N	N	N	N	N	0	N	Y	N	N	N	2008-10-07	2001-11-16	NA
US2002087148	PAT	NA	NA	NA	Flexible instrument	BROCK DAVID L, LEE WOOJIN, ROGERS GARY, WEITZNER BARRY.	NA	NA	NA	2002	NA	patent	N	N	N	N	N	N	0	N	Y	N	N	N	2005-11-25	2001-11-16	NA
US2002087048	PAT	NA	NA	NA	Flexible instrument	BROCK DAVID L, LEE WOOJIN, ROGERS GARY, WEITZNER BARRY.	NA	NA	NA	2002	NA	patent	N	N	N	N	N	N	0	N	Y	N	N	N	2005-11-25	2001-11-16	NA
17160400	MED	17160400	PMC2889909	10.1007/s00221-006-0809-8	Movement-specific enhancement of corticospinal excitability at subthreshold levels during motor imagery.	Li S.	Exp Brain Res	3	179	2007	0014-4819; 1432-1106; 	research-article; journal article; research support, n.i.h., extramural	N	Y	N	Y	N	N	14	Y	Y	N	N	N	2010-09-16	2006-12-08	517-524
PMC7121383	PMC	NA	PMC7121383	NA	Introducing Ebola (EVD): An Unnecessary Surprise	Bindenagel Šehović A.	Coordinating Global Health Policy ResponsesFrom HIV/AIDS to Ebola and Beyond	NA	NA	2017	NA	chapter-article	Y	Y	Y	Y	N	N	0	N	Y	N	N	N	2020-04-11	2017-05-09	65-81
23977460	MED	23977460	PMC3741713	10.3978/j.issn.2225-319x.2012.04.09	Robotic lobectomy for non-small cell lung cancer (NSCLC): Multi-center registry study of long-term oncologic results.	Park BJ.	Ann Cardiothorac Surg	1	1	2012	2225-319x; 2304-1021; 	brief-report; journal article	N	Y	Y	Y	N	N	21	Y	Y	N	N	N	2013-08-28	2012-05-01	24-26
16509386	MED	16509386	NA	10.1109/tvcg.2006.35	Optical merger of direct vision with virtual images for scaled teleoperation.	Clanton ST, Wang DC, Chib VS, Matsuoka Y, Stetten GD.	IEEE Trans Vis Comput Graph	2	12	2006	1077-2626; 1941-0506; 	research support, non-u.s. gov't; evaluation studies; research support, u.s. gov't, non-p.h.s.; journal article; research support, n.i.h., extramural	N	N	N	N	N	N	1	Y	Y	N	N	N	2008-01-29	2006-03-01	277-285
23144851	MED	23144851	PMC3493579	10.1371/journal.pone.0048118	Collective almost synchronisation in complex networks.	Baptista MS, Ren HP, Swarts JC, Carareto R, Nijmeijer H, Grebogi C.	PLoS One	11	7	2012	1932-6203	research support, non-u.s. gov't; research-article; journal article	Y	Y	Y	Y	N	N	5	Y	Y	N	N	N	2012-11-13	2012-11-08	e48118
EP0970663	PAT	NA	NA	NA	Master/slave system for the manipulation of tubular medical tools	Meglan Dwight Allan, Morgan Frederick Marshall, Wendlandt Jeffrey Michael.	NA	NA	NA	2000	NA	patent	N	N	N	N	N	N	0	N	Y	N	N	N	2006-02-20	1999-04-29	NA
23825119	MED	23825119	PMC3730701	10.1098/rsif.2013.0475	Life as we know it.	Friston K.	J R Soc Interface	86	10	2013	1742-5689; 1742-5662; 	research support, non-u.s. gov't; research-article; journal article	Y	Y	Y	Y	N	N	70	Y	Y	N	Y	N	2013-07-05	2013-07-03	20130475
28538154	MED	28538154	PMC5444077	10.1016/j.bpj.2017.04.026	Effect of Ca2+ to Sphingomyelin Investigated by Sum Frequency Generation Vibrational Spectroscopy.	Feng RJ, Lin L, Li YY, Liu MH, Guo Y, Zhang Z.	Biophys J	10	112	2017	1542-0086; 0006-3495; 	research-article; journal article	N	Y	N	Y	N	Y	4	Y	Y	N	Y	N	2017-05-25	2017-05-01	2173-2183
31496943	MED	31496943	PMC6712169	10.3389/fnsys.2019.00041	Exploring the Phase-Locking Mechanisms Yielding Delayed and Anticipated Synchronization in Neuronal Circuits.	Dalla Porta L, Matias FS, Dos Santos AJ, Alonso A, Carelli PV, Copelli M, Mirasso CR.	Front Syst Neurosci	NA	13	2019	1662-5137	research-article; journal article	Y	Y	N	Y	N	N	0	Y	Y	N	Y	N	2019-09-10	2019-08-21	41
25419104	MED	25419104	PMC4235678	10.1109/tmech.2014.2305839	A 10-mm MR-Conditional Unidirectional Pneumatic Stepper Motor.	Chen Y, Mershon CD, Tse ZT.	IEEE ASME Trans Mechatron	2	20	2015	1083-4435	research-article; journal article	N	Y	N	Y	N	N	6	Y	Y	N	Y	N	2014-11-25	2015-04-01	782-788
26581920	MED	26581920	PMC4704968	10.2196/jmir.5094	Bringing Health and Fitness Data Together for Connected Health Care: Mobile Apps as Enablers of Interoperability.	Gay V, Leijdekkers P.	J Med Internet Res	11	17	2015	1439-4456; 1438-8871; 	research-article; journal article	Y	Y	N	N	N	N	19	Y	Y	N	Y	N	2015-11-20	2015-11-18	e260
16526532	MED	16526532	NA	NA	[Use of robotics in laparoscopic urological surgery: state of the art].	Long JA, Descotes JL, Skowron O, Troccaz J, Cinquin P, Boillot B, Terrier N, Rambeaud JJ.	Prog Urol	1	16	2006	1166-7087	review; journal article; english abstract	N	N	N	N	N	N	4	N	Y	N	N	N	2008-01-29	2006-02-01	3-11
32284549	MED	32284549	PMC7197390	10.1038/s41477-020-0634-2	A mobile ELF4 delivers circadian temperature information from shoots to roots.	Chen WW, Takahashi N, Hirata Y, Ronald J, Porco S, Davis SJ, Nusinow DA, Kay SA, Mas P.	Nat Plants	4	6	2020	2055-0278	research-article; journal article	Y	Y	N	Y	N	Y	0	N	Y	N	Y	Y	2020-04-16	2020-04-13	416-426
29904355	MED	29904355	PMC5990593	10.3389/fphys.2018.00669	Alteration in Brain Functional and Effective Connectivity in Subjects With Hypertension.	Bu L, Huo C, Xu G, Liu Y, Li Z, Fan Y, Li J.	Front Physiol	NA	9	2018	1664-042x	research-article; journal article	Y	Y	N	Y	N	N	0	Y	Y	N	Y	N	2018-06-16	2018-05-31	669
25535487	MED	25535487	PMC4267105	10.3897/bdj.2.e4238	Unveiling of a cryptic Dicranomyia (Idiopyga) from northern Finland using integrative approach (Diptera, Limoniidae).	Salmela J, Kaunisto KM, Vahtera V.	Biodivers Data J	2	NA	2014	1314-2828; 1314-2836; 	research-article; journal article	Y	Y	N	Y	N	Y	1	Y	Y	N	Y	Y	2015-01-01	2014-12-03	e4238
24066046	MED	24066046	PMC3774722	10.1371/journal.pone.0073410	Comprehensive quantitative analysis on privacy leak behavior.	Fan L, Wang Y, Jin X, Li J, Cheng X, Jin S.	PLoS One	9	8	2013	1932-6203	research support, non-u.s. gov't; research-article; journal article	Y	Y	Y	Y	N	Y	0	Y	Y	N	Y	N	2013-09-26	2013-09-16	e73410
US6894610	PAT	NA	NA	NA	Monitoring and warning system for individuals working under hazardous operating conditions	SCHUBERT AXEL, LUBKOLL DIETER.	NA	NA	NA	2005	NA	patent	N	N	N	N	N	N	0	N	N	N	N	N	2007-08-26	2003-04-23	NA
25607724	MED	25607724	PMC4300342	10.1117/1.jbo.20.1.016018	Image overlay solution based on threshold detection for a compact near infrared fluorescence goggle system.	Gao S, Mondal SB, Zhu N, Liang R, Achilefu S, Gruev V.	J Biomed Opt	1	20	2015	1083-3668; 1560-2281; 	research-article; journal article; research support, n.i.h., extramural	N	Y	N	Y	N	N	4	Y	Y	N	N	N	2015-01-22	2015-01-01	016018
26786234	MED	26786234	PMC5068360	10.1080/15459624.2015.1125488	Development of the chemical exposure monitor with indoor positioning (CEMWIP) for workplace VOC surveys.	Brown KK, Shaw PB, Mead KR, Kovein RJ, Voorhees RT, Brandes AR.	J Occup Environ Hyg	6	13	2016	1545-9624; 1545-9632; 	research support, u.s. gov't, p.h.s.; research-article; journal article	N	Y	N	Y	N	N	0	Y	Y	N	Y	N	2016-01-21	2016-01-01	401-412
US2004135693	PAT	NA	NA	NA	Monitoring and warning system for individuals working under hazardous pperating conditions	SCHUBERT AXEL, LUBKOLL DIETER.	NA	NA	NA	2004	NA	patent	N	N	N	N	N	N	0	N	N	N	N	N	2007-08-26	2003-04-23	NA
26973592	MED	26973592	PMC4770037	10.3389/fneur.2016.00017	Non-24-Hour Sleep-Wake Disorder Revisited - A Case Study.	Garbazza C, Bromundt V, Eckert A, Brunner DP, Meier F, Hackethal S, Cajochen C.	Front Neurol	NA	7	2016	1664-2295	case reports; case-report	Y	Y	N	Y	N	N	3	Y	Y	N	Y	N	2016-03-16	2016-02-29	17
24739255	MED	24739255	PMC4021830	10.1186/1743-0003-11-64	Increasing motivation in robot-aided arm rehabilitation with competitive and cooperative gameplay.	Novak D, Nagle A, Keller U, Riener R.	J Neuroeng Rehabil	NA	11	2014	1743-0003	research support, non-u.s. gov't; research-article; journal article	Y	Y	Y	Y	N	Y	25	Y	Y	N	Y	N	2014-04-18	2014-04-16	64
25774711	MED	25774711	PMC4382692	10.1038/ncomms7490	Translational diffusion of hydration water correlates with functional motions in folded and intrinsically disordered proteins.	Schirò G, Fichou Y, Gallat FX, Wood K, Gabel F, Moulin M, Härtlein M, Heyden M, Colletier JP, Orecchini A, Paciaroni A, Wuttke J, Tobias DJ, Weik M.	Nat Commun	NA	6	2015	2041-1723	research support, non-u.s. gov't; research-article; journal article	Y	Y	N	Y	N	Y	57	Y	Y	N	Y	Y	2015-03-17	2015-03-16	6490
20563306	MED	20563306	PMC2885980	10.1371/journal.pbio.1000394	Coupling of a core post-translational pacemaker to a slave transcription/translation feedback loop in a circadian system.	Qin X, Byrne M, Xu Y, Mori T, Johnson CH.	PLoS Biol	6	8	2010	1544-9173; 1545-7885; 	research-article; journal article; research support, n.i.h., extramural	Y	Y	Y	Y	N	Y	44	Y	Y	N	Y	N	2010-10-22	2010-06-15	e1000394
27932868	MED	27932868	PMC5135121	10.4137/bbi.s40744	Analysis of Parallel Algorithms on SMP Node and Cluster of Workstations Using Parallel Programming Models with New Tile-based Method for Large Biological Datasets.	Shrimankar DD, Sathe SR.	Bioinform Biol Insights	NA	10	2016	1177-9322	research-article; journal article	Y	Y	N	Y	N	N	0	Y	Y	N	Y	N	2016-12-09	2016-11-30	255-265
US6416524	PAT	NA	NA	NA	Double scalpel	CRITZ CARL H, HALE JOSEPH.	NA	NA	NA	2002	NA	patent	N	N	N	N	N	N	0	N	N	N	N	N	2009-09-25	2001-04-05	NA
US6364888	PAT	NA	NA	NA	Alignment of master and slave in a minimally invasive surgical apparatus	NIEMEYER GUNTER D, NOWLIN WILLIAM C, GUTHART GARY S.	NA	NA	NA	2002	NA	patent	N	N	N	N	N	N	0	N	N	N	N	N	2005-11-28	1999-04-07	NA
WO03069798	PAT	NA	NA	NA	COMMUNICATION SYSTEM AND METHOD	FERRIS Brian Edward.	NA	NA	NA	2003	NA	patent	N	N	N	N	N	N	0	N	N	N	N	N	2006-02-20	2003-02-11	NA
24564706	MED	24564706	PMC3851838	10.1186/1471-2105-14-s15-s16	Finishing bacterial genome assemblies with Mix.	Soueidan H, Maurier F, Groppi A, Sirand-Pugnet P, Tardy F, Citti C, Dupuy V, Nikolski M.	BMC Bioinformatics	NA	14 Suppl 15	2013	1471-2105	research support, non-u.s. gov't; research-article; journal article	Y	Y	Y	Y	N	N	20	Y	Y	N	Y	N	2014-02-26	2013-10-15	S16
11000477	MED	11000477	NA	10.1016/s0169-328x(00)00160-1	The rat arylalkylamine N-acetyltransferase E-box: differential use in a master vs. a slave oscillator.	Chen W, Baler R.	Brain Res Mol Brain Res	1-2	81	2000	0169-328x	journal article	N	N	N	N	N	N	64	Y	Y	N	N	N	2008-12-23	2000-09-01	43-50
29697372	MED	29697372	PMC5988422	10.7554/elife.31700	Coordination of robust single cell rhythms in the Arabidopsis circadian clock via spatial waves of gene expression.	Gould PD, Domijan M, Greenwood M, Tokuda IT, Rees H, Kozma-Bognar L, Hall AJ, Locke JC.	Elife	NA	7	2018	2050-084x	research support, non-u.s. gov't; research-article; journal article	Y	Y	N	Y	N	Y	13	Y	Y	N	Y	Y	2018-04-27	2018-04-26	NA
15544236	MED	15544236	NA	NA	An active constraint environment for minimally invasive heart surgery: early experience of a cutting operation.	Borelli J, Bello F, Rodriguez Y Bena F, Davies B.	Stud Health Technol Inform	NA	98	2004	0926-9630; 1879-8365; 	research support, non-u.s. gov't; journal article	N	N	N	N	N	N	0	N	Y	N	N	N	2008-01-29	2004-01-01	31-33
14663989	MED	14663989	NA	NA	Robot-based tele-echography: the TER system.	Vilchis A, Masuda K, Troccaz J, Cinquin P.	Stud Health Technol Inform	NA	95	2003	0926-9630; 1879-8365; 	research support, non-u.s. gov't; journal article	N	N	N	N	N	N	4	N	Y	N	N	N	2008-01-29	2003-01-01	212-217
US2004182325	PAT	NA	NA	NA	System and method for milking animals	SJOLUND MARTIN, OSCARSSON MATTIAS, SJOELUND MARTIN.	NA	NA	NA	2004	NA	patent	N	N	N	N	N	N	0	N	Y	N	N	N	2007-08-26	2003-11-25	NA
CN1561923	PAT	NA	NA	NA	Robot assisted bone setting operation medical system with lock marrow internal nail	FU LIXIN, DU ZHIJIANG, SUN LINING.	NA	NA	NA	2005	NA	patent	N	N	N	N	N	N	0	N	Y	N	N	N	2010-10-07	2004-03-17	NA
27917930	MED	27917930	PMC5137036	10.1038/srep38528	Strongly Confined Spoof Surface Plasmon Polaritons Waveguiding Enabled by Planar Staggered Plasmonic Waveguides.	Ye L, Xiao Y, Liu Y, Zhang L, Cai G, Liu QH.	Sci Rep	NA	6	2016	2045-2322	research support, non-u.s. gov't; research-article; journal article	Y	Y	N	Y	N	Y	4	Y	Y	N	Y	N	2016-12-06	2016-12-05	38528
US7073458	PAT	NA	NA	NA	System and method for milking animals	SJOLUND MARTIN, OSCARSSON MATTIAS, SJOELUND MARTIN.	NA	NA	NA	2006	NA	patent	N	N	N	N	N	N	0	N	Y	N	N	N	2007-08-26	2003-11-25	NA
25802878	MED	25802878	PMC4367080	10.1002/mgg3.139	Genetics and genomic medicine in Colombia.	De Castro M, Restrepo CM.	Mol Genet Genomic Med	2	3	2015	2324-9269	research-article; journal article	Y	Y	N	Y	N	N	10	Y	Y	N	Y	N	2015-03-25	2015-03-01	84-91
PMC2918326	PMC	NA	PMC2918326	NA	Ode to my physician	Singh S.	Indian J Psychiatry	1	47	2005	0019-5545; 1998-3794; 	other	Y	Y	Y	Y	N	N	0	N	Y	N	N	N	2010-08-15	2005-01-01	69-69
24236272	MED	24236272	PMC3820077	10.1155/2013/154867	Working memory training in patients with chronic schizophrenia: a pilot study.	Hubacher M, Weiland M, Calabrese P, Stoppe G, Stöcklin M, Fischer-Barnicol D, Opwis K, Penner IK.	Psychiatry J	NA	2013	2013	2314-4327; 2314-4335; 	research-article; journal article	Y	Y	Y	Y	N	N	5	Y	Y	N	Y	N	2013-11-16	2013-02-26	154867
11690139	MED	11690139	NA	10.1103/physreve.64.046221	Synchronization effects in a dual-wavelength class-B laser with modulated losses.	Kuntsevich BF, Pisarchik AN.	Phys Rev E Stat Nonlin Soft Matter Phys	4 pt 2	64	2001	1539-3755; 1550-2376; 	journal article	N	N	N	N	N	N	9	Y	Y	N	N	N	2008-01-29	2001-09-26	046221
26609407	MED	26609407	PMC4614111	10.1049/htl.2014.0090	Bilateral photoplethysmography analysis for arteriovenous fistula dysfunction screening with fractional-order feature and cooperative game-based embedded detector.	Wu JX, Lin CH, Wu MJ, Li CM, Lim BY, Du YC.	Healthc Technol Lett	3	2	2015	2053-3713	research-article; journal article	N	Y	N	Y	N	N	5	Y	Y	N	N	N	2015-11-27	2015-05-01	64-69
29643221	MED	29643221	PMC5938575	10.1098/rsif.2017.0685	A variational approach to niche construction.	Constant A, Ramstead MJD, Veissière SPL, Campbell JO, Friston KJ.	J R Soc Interface	141	15	2018	1742-5689; 1742-5662; 	research support, non-u.s. gov't; review-article; review; journal article	Y	Y	N	Y	N	Y	4	Y	Y	N	Y	Y	2018-04-13	2018-04-01	NA
27594778	MED	27594778	PMC5004736	10.1080/10911359.2015.1129256	From "brute" to "thug:" the demonization and criminalization of unarmed Black male victims in America.	Smiley C, Fakunle D.	J Hum Behav Soc Environ	3-4	26	2016	1091-1359; 1540-3556; 	research-article; journal article	N	Y	N	Y	N	Y	3	Y	Y	N	Y	N	2016-09-08	2016-01-01	350-366
24431265	MED	24431265	PMC4377085	10.1002/rcs.1568	Forces exerted during microneurosurgery: a cadaver study.	Marcus HJ, Zareinia K, Gan LS, Yang FW, Lama S, Yang GZ, Sutherland GR.	Int J Med Robot	2	10	2014	1478-5951; 1478-596x; 	research support, non-u.s. gov't; research-article; journal article	Y	Y	N	Y	N	N	10	Y	Y	N	N	N	2014-01-17	2014-01-16	251-256
11736268	MED	11736268	NA	10.1103/physreve.64.066207	Scaling properties of bicritical dynamics in unidirectionally coupled period-doubling systems in the presence of noise.	Kapustina JV, Kuznetsov AP, Kuznetsov SP, Mosekilde E.	Phys Rev E Stat Nonlin Soft Matter Phys	6 pt 2	64	2001	1539-3755; 1550-2376; 	journal article	N	N	N	N	N	N	2	Y	Y	N	N	N	2008-01-29	2001-11-27	066207
15447342	MED	15447342	NA	10.1103/physrevlett.93.114102	Dynamical mechanism of anticipating synchronization in excitable systems.	Ciszak M, Marino F, Toral R, Balle S.	Phys Rev Lett	11	93	2004	0031-9007; 1079-7114; 	journal article	N	N	N	N	N	N	17	Y	N	N	N	N	2008-01-29	2004-09-07	114102
16196688	MED	16196688	NA	10.1103/physreve.72.026211	Multifrequency synthesis using two coupled nonlinear oscillator arrays.	Palacios A, Carretero-González R, Longhini P, Renz N, In V, Kho A, Neff JD, Meadows BK, Bulsara AR.	Phys Rev E Stat Nonlin Soft Matter Phys	2 pt 2	72	2005	1539-3755; 1550-2376; 	journal article	N	N	N	N	N	N	5	Y	Y	N	N	N	2008-01-29	2005-08-18	026211
15003044	MED	15003044	NA	10.1063/1.1624651	Multimodal synchronization of chaos.	Campos E, Urías J, Rulkov NF.	Chaos	1	14	2004	1054-1500; 1089-7682; 	research support, non-u.s. gov't; evaluation studies; journal article	N	N	N	N	N	N	5	Y	N	N	N	N	2008-01-29	2004-03-01	48-54
27983714	MED	27983714	PMC5191119	10.3390/s16122139	A Real-Time Marker-Based Visual Sensor Based on a FPGA and a Soft Core Processor.	Tayara H, Ham W, Chong KT.	Sensors (Basel)	12	16	2016	1424-8220	research-article; journal article	Y	Y	N	Y	N	N	5	Y	Y	N	Y	N	2016-12-20	2016-12-15	NA
11680973	MED	11680973	NA	NA	[Current status and future of surgical robotic systems]	Esumi G, Tomikawa M, Hashizume M, Konishi K, Shimada M, Sugimachi K.	Fukuoka Igaku Zasshi	9	92	2001	0016-254x	review; journal article; english abstract	N	N	N	N	N	N	2	N	N	N	N	N	2008-01-29	2001-09-01	315-318
28275001	MED	28275001	PMC5358758	10.1101/gad.290379.116	Pancreatic α- and β-cellular clocks have distinct molecular properties and impact on islet hormone secretion and gene expression.	Petrenko V, Saini C, Giovannoni L, Gobet C, Sage D, Unser M, Heddad Masson M, Gu G, Bosco D, Gachon F, Philippe J, Dibner C.	Genes Dev	4	31	2017	0890-9369; 1549-5477; 	research-article; journal article	N	Y	N	Y	N	Y	21	Y	Y	Y	Y	Y	2017-03-10	2017-02-01	383-398
28496685	MED	28496685	PMC4956076	10.4022/jafib.298	Role of Remote Navigation Systems in AF Ablation.	Schmidt B, Schulte-Hahn B, Nowak B, Windhorst V, Windhorst V, Julian Chun KR.	J Atr Fibrillation	5	3	2011	1941-6911	review-article; review; journal article	N	Y	N	Y	N	N	0	Y	Y	N	N	N	2017-05-12	2011-02-22	298
17282248	MED	17282248	NA	10.1109/iembs.2005.1616479	Monitoring and Transmission via Wireless Network for an Assistive Device.	Chang YC, Chen CF, Lin HS, Chong FC, Luh JJ, Lai JS.	Conf Proc IEEE Eng Med Biol Soc	NA	2006	2005	1557-170x	journal article	N	N	N	N	N	N	0	N	Y	N	N	N	2009-12-24	2005-01-01	581-584
12669172	MED	12669172	NA	10.1007/s00221-003-1449-x	Finger interaction during multi-finger tasks involving finger addition and removal.	Li S, Latash ML, Zatsiorsky VM.	Exp Brain Res	2	150	2003	0014-4819; 1432-1106; 	journal article	N	N	N	N	N	N	13	Y	Y	N	N	N	2009-11-13	2003-03-29	230-236
25788946	MED	25788946	PMC4348610	10.1155/2015/909561	How to Be 80 Year Old and Have a VO2max of a 35 Year Old.	Karlsen T, Leinan IM, Bækkerud FH, Lundgren KM, Tari A, Steinshamn SL, Støylen A, Rognmo Ø.	Case Rep Med	NA	2015	2015	1687-9627; 1687-9635; 	research-article; journal article	Y	Y	N	Y	N	N	1	Y	Y	N	Y	N	2015-03-20	2015-02-18	909561
