id	source	pmid	doi	title	authorString	journalTitle	pubYear	journalIssn	pubType	isOpenAccess	inEPMC	inPMC	hasPDF	hasBook	hasSuppl	citedByCount	hasReferences	hasTextMinedTerms	hasDbCrossReferences	hasLabsLinks	hasTMAccessionNumbers	firstIndexDate	firstPublicationDate	pmcid	issue	journalVolume	pageInfo
29321523	MED	29321523	10.1038/s41467-017-02602-0	Integrative genomic and transcriptomic analysis of leiomyosarcoma.	Chudasama P, Mughal SS, Sanders MA, Hübschmann D, Chung I, Deeg KI, Wong SH, Rabe S, Hlevnjak M, Zapatka M, Ernst A, Kleinheinz K, Schlesner M, Sieverling L, Klink B, Schröck E, Hoogenboezem RM, Kasper B, Heilig CE, Egerer G, Wolf S, von Kalle C, Eils R, Stenzinger A, Weichert W, Glimm H, Gröschel S, Kopp HG, Omlor G, Lehner B, Bauer S, Schimmack S, Ulrich A, Mechtersheimer G, Rippe K, Brors B, Hutter B, Renner M, Hohenberger P, Scholl C, Fröhling S.	Nat Commun	2018	2041-1723	research support, non-u.s. gov't; research-article; journal article	Y	Y	N	Y	N	Y	23	Y	Y	N	Y	N	2018-01-11	2018-01-10	PMC5762758	1	9	144
32497499	MED	32497499	10.1016/j.cell.2020.05.017	Intratumoral CD4+ T Cells Mediate Anti-tumor Cytotoxicity in Human Bladder Cancer.	Oh DY, Kwek SS, Raju SS, Li T, McCarthy E, Chow E, Aran D, Ilano A, Pai CS, Rancan C, Allaire K, Burra A, Sun Y, Spitzer MH, Mangul S, Porten S, Meng MV, Friedlander TW, Ye CJ, Fong L.	Cell	2020	0092-8674; 1097-4172; 	research-article; journal article	Y	Y	N	N	N	Y	0	Y	Y	N	Y	Y	2020-06-05	2020-06-03	PMC7321885	7	181	1612-1625.e13
32513296	MED	32513296	10.1186/s13059-020-02035-x	Whole-genome sequencing of glioblastoma reveals enrichment of non-coding constraint mutations in known and novel genes.	Sakthikumar S, Roy A, Haseeb L, Pettersson ME, Sundström E, Marinescu VD, Lindblad-Toh K, Forsberg-Nilsson K.	Genome Biol	2020	1474-7596; 1474-760x; 	research support, non-u.s. gov't; research-article; journal article	Y	Y	N	Y	N	Y	0	Y	Y	N	Y	N	2020-06-10	2020-06-09	PMC7281935	1	21	127
29713120	MED	29713120	10.1093/shm/hkw083	Concepts, Diagnosis and the History of Medicine: Historicising Ian Hacking and Munchausen Syndrome.	Millard C.	Soc Hist Med	2017	0951-631x; 1477-4666; 	research-article; journal article	Y	Y	N	Y	N	N	1	N	Y	N	Y	N	2018-05-02	2016-10-06	PMC5914448	3	30	567-589
30392959	MED	30392959	10.1016/j.cell.2018.10.006	N6-methyladenine DNA Modification in Glioblastoma.	Xie Q, Wu TP, Gimple RC, Li Z, Prager BC, Wu Q, Yu Y, Wang P, Wang Y, Gorkin DU, Zhang C, Dowiak AV, Lin K, Zeng C, Sui Y, Kim LJY, Miller TE, Jiang L, Lee CH, Huang Z, Fang X, Zhai K, Mack SC, Sander M, Bao S, Kerstetter-Fogle AE, Sloan AE, Xiao AZ, Rich JN.	Cell	2018	0092-8674; 1097-4172; 	research support, non-u.s. gov't; research-article; research support, u.s. gov't, non-p.h.s.; journal article; research support, n.i.h., extramural	N	Y	N	Y	N	Y	31	Y	Y	Y	Y	Y	2018-11-05	2018-11-01	PMC6433469	5	175	1228-1243.e20
19739301	MED	19739301	NA	The calm after the storm.	Moore A.	Health Serv J	2009	0952-2271	journal article	N	N	N	N	N	N	0	N	N	N	N	N	2010-06-15	2009-07-01	NA	6164	119	22-24
27863251	MED	27863251	10.1016/j.cell.2016.10.026	Genetic Drivers of Epigenetic and Transcriptional Variation in Human Immune Cells.	Chen L, Ge B, Casale FP, Vasquez L, Kwan T, Garrido-Martín D, Watt S, Yan Y, Kundu K, Ecker S, Datta A, Richardson D, Burden F, Mead D, Mann AL, Fernandez JM, Rowlston S, Wilder SP, Farrow S, Shao X, Lambourne JJ, Redensek A, Albers CA, Amstislavskiy V, Ashford S, Berentsen K, Bomba L, Bourque G, Bujold D, Busche S, Caron M, Chen SH, Cheung W, Delaneau O, Dermitzakis ET, Elding H, Colgiu I, Bagger FO, Flicek P, Habibi E, Iotchkova V, Janssen-Megens E, Kim B, Lehrach H, Lowy E, Mandoli A, Matarese F, Maurano MT, Morris JA, Pancaldi V, Pourfarzad F, Rehnstrom K, Rendon A, Risch T, Sharifi N, Simon MM, Sultan M, Valencia A, Walter K, Wang SY, Frontini M, Antonarakis SE, Clarke L, Yaspo ML, Beck S, Guigo R, Rico D, Martens JHA, Ouwehand WH, Kuijpers TW, Paul DS, Stunnenberg HG, Stegle O, Downes K, Pastinen T, Soranzo N.	Cell	2016	0092-8674; 1097-4172; 	research support, non-u.s. gov't; research-article; journal article	Y	Y	N	Y	N	Y	137	Y	Y	N	Y	Y	2016-11-19	2016-11-01	PMC5119954	5	167	1398-1414.e24
26443852	MED	26443852	10.1093/mutage/gev073	The genome as a record of environmental exposure.	Nik-Zainal S, Kucab JE, Morganella S, Glodzik D, Alexandrov LB, Arlt VM, Weninger A, Hollstein M, Stratton MR, Phillips DH.	Mutagenesis	2015	0267-8357; 1464-3804; 	research support, non-u.s. gov't; research-article; journal article	Y	Y	N	Y	N	Y	57	Y	Y	N	Y	N	2015-10-08	2015-10-06	PMC4637815	6	30	763-770
30503521	MED	30503521	10.1016/j.ajhg.2018.10.018	Parkinson-Associated SNCA Enhancer Variants Revealed by Open Chromatin in Mouse Dopamine Neurons.	McClymont SA, Hook PW, Soto AI, Reed X, Law WD, Kerans SJ, Waite EL, Briceno NJ, Thole JF, Heckman MG, Diehl NN, Wszolek ZK, Moore CD, Zhu H, Akiyama JA, Dickel DE, Visel A, Pennacchio LA, Ross OA, Beer MA, McCallion AS.	Am J Hum Genet	2018	0002-9297; 1537-6605; 	research support, non-u.s. gov't; research-article; research support, u.s. gov't, non-p.h.s.; journal article; research support, n.i.h., extramural	N	Y	N	Y	N	Y	2	Y	Y	Y	Y	Y	2018-12-04	2018-11-29	PMC6288322	6	103	874-892
27754456	MED	27754456	10.3390/s16101706	An Efficient Recommendation Filter Model on Smart Home Big Data Analytics for Enhanced Living Environments.	Chen H, Xie X, Shu W, Xiong N.	Sensors (Basel)	2016	1424-8220	research-article; journal article	Y	Y	N	Y	N	N	0	Y	Y	N	Y	N	2016-10-20	2016-10-15	PMC5087494	10	16	NA
31597964	MED	31597964	10.1038/s41586-019-1646-9	Spliceosomal disruption of the non-canonical BAF complex in cancer.	Inoue D, Chew GL, Liu B, Michel BC, Pangallo J, D'Avino AR, Hitchman T, North K, Lee SC, Bitner L, Block A, Moore AR, Yoshimi A, Escobar-Hoyos L, Cho H, Penson A, Lu SX, Taylor J, Chen Y, Kadoch C, Abdel-Wahab O, Bradley RK.	Nature	2019	0028-0836; 1476-4687; 	research support, non-u.s. gov't; research-article; research support, u.s. gov't, non-p.h.s.; journal article; research support, n.i.h., extramural	Y	Y	N	Y	N	Y	10	Y	Y	Y	Y	Y	2019-10-11	2019-10-09	PMC6858563	7778	574	432-436
24416437	MED	24416437	10.1371/journal.pone.0085679	Startling sweet temptations: hedonic chocolate deprivation modulates experience, eating behavior, and eyeblink startle.	Blechert J, Naumann E, Schmitz J, Herbert BM, Tuschen-Caffier B.	PLoS One	2014	1932-6203	clinical trial; research-article; journal article	Y	Y	Y	Y	N	Y	5	Y	Y	N	Y	N	2014-01-15	2014-01-09	PMC3887070	1	9	e85679
33117974	MED	33117974	10.1016/j.acax.2019.100007	Procedures for systematic capture and management of analytical data in academia.	Potthoff J, Tremouilhac P, Hodapp P, Neumair B, Bräse S, Jung N.	Anal Chim Acta X	2019	2590-1346	research-article; journal article	Y	Y	N	Y	N	Y	0	N	Y	N	N	N	2020-10-30	2019-02-15	PMC7587027	NA	1	100007
27029610	MED	27029610	10.1080/15592294.2016.1169351	ATRX binds to atypical chromatin domains at the 3' exons of zinc finger genes to preserve H3K9me3 enrichment.	Valle-García D, Qadeer ZA, McHugh DS, Ghiraldini FG, Chowdhury AH, Hasson D, Dyer MA, Recillas-Targa F, Bernstein E.	Epigenetics	2016	1559-2294; 1559-2308; 	research-article; journal article	Y	Y	N	Y	N	Y	14	Y	Y	Y	Y	Y	2016-04-01	2016-03-30	PMC4939920	6	11	398-414
31543463	MED	31543463	10.1016/j.ccell.2019.08.005	Mitochondrial Reprogramming Underlies Resistance to BCL-2 Inhibition in Lymphoid Malignancies.	Guièze R, Liu VM, Rosebrock D, Jourdain AA, Hernández-Sánchez M, Martinez Zurita A, Sun J, Ten Hacken E, Baranowski K, Thompson PA, Heo JM, Cartun Z, Aygün O, Iorgulescu JB, Zhang W, Notarangelo G, Livitz D, Li S, Davids MS, Biran A, Fernandes SM, Brown JR, Lako A, Ciantra ZB, Lawlor MA, Keskin DB, Udeshi ND, Wierda WG, Livak KJ, Letai AG, Neuberg D, Harper JW, Carr SA, Piccioni F, Ott CJ, Leshchiner I, Johannessen CM, Doench J, Mootha VK, Getz G, Wu CJ.	Cancer Cell	2019	1535-6108; 1878-3686; 	research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural	N	Y	N	Y	N	Y	14	Y	Y	Y	Y	Y	2019-09-24	2019-09-19	PMC6801112	4	36	369-384.e13
27657073	MED	27657073	10.3390/s16091537	A Security Mechanism for Cluster-Based WSN against Selective Forwarding.	Zhou H, Wu Y, Feng L, Liu D.	Sensors (Basel)	2016	1424-8220	research-article; journal article	Y	Y	N	Y	N	N	1	Y	Y	N	N	N	2016-09-24	2016-09-20	PMC5038810	9	16	NA
30318412	MED	30318412	10.1016/j.neuron.2018.09.027	Neonatal Tbr1 Dosage Controls Cortical Layer 6 Connectivity.	Fazel Darbandi S, Robinson Schwartz SE, Qi Q, Catta-Preta R, Pai EL, Mandell JD, Everitt A, Rubin A, Krasnoff RA, Katzman S, Tastad D, Nord AS, Willsey AJ, Chen B, State MW, Sohal VS, Rubenstein JLR.	Neuron	2018	0896-6273; 1097-4199; 	research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural	N	Y	N	Y	N	Y	7	Y	Y	Y	Y	Y	2018-10-16	2018-10-11	PMC6250594	4	100	831-845.e7
31385803	MED	31385803	10.7554/elife.48725	Tyr1 phosphorylation promotes phosphorylation of Ser2 on the C-terminal domain of eukaryotic RNA polymerase II by P-TEFb.	Mayfield JE, Irani S, Escobar EE, Zhang Z, Burkholder NT, Robinson MR, Mehaffey MR, Sipe SN, Yang W, Prescott NA, Kathuria KR, Liu Z, Brodbelt JS, Zhang Y.	Elife	2019	2050-084x	research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural	Y	Y	N	Y	N	Y	0	Y	Y	Y	Y	Y	2019-08-07	2019-08-06	PMC6715403	NA	8	NA
30890717	MED	30890717	10.1038/s41467-019-09140-x	H3K27M induces defective chromatin spread of PRC2-mediated repressive H3K27me2/me3 and is essential for glioma tumorigenesis.	Harutyunyan AS, Krug B, Chen H, Papillon-Cavanagh S, Zeinieh M, De Jay N, Deshmukh S, Chen CCL, Belle J, Mikael LG, Marchione DM, Li R, Nikbakht H, Hu B, Cagnone G, Cheung WA, Mohammadnia A, Bechet D, Faury D, McConechy MK, Pathania M, Jain SU, Ellezam B, Weil AG, Montpetit A, Salomoni P, Pastinen T, Lu C, Lewis PW, Garcia BA, Kleinman CL, Jabado N, Majewski J.	Nat Commun	2019	2041-1723	research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural	Y	Y	N	Y	N	Y	14	Y	Y	N	Y	N	2019-03-21	2019-03-19	PMC6425035	1	10	1262
25763609	MED	25763609	10.1210/me.2014-1403	Selective coregulator function and restriction of steroid receptor chromatin occupancy by Hic-5.	Chodankar R, Wu DY, Gerke DS, Stallcup MR.	Mol Endocrinol	2015	0888-8809; 1944-9917; 	research-article; journal article; research support, n.i.h., extramural	N	Y	N	N	N	N	7	Y	Y	Y	Y	Y	2015-03-13	2015-03-12	PMC4415210	5	29	716-729
30270106	MED	30270106	10.1016/j.molcel.2018.08.029	ZFX Mediates Non-canonical Oncogenic Functions of the Androgen Receptor Splice Variant 7 in Castrate-Resistant Prostate Cancer.	Cai L, Tsai YH, Wang P, Wang J, Li D, Fan H, Zhao Y, Bareja R, Lu R, Wilson EM, Sboner A, Whang YE, Zheng D, Parker JS, Earp HS, Wang GG.	Mol Cell	2018	1097-2765; 1097-4164; 	research support, non-u.s. gov't; research-article; research support, u.s. gov't, non-p.h.s.; journal article; research support, n.i.h., extramural	N	Y	N	Y	N	Y	8	Y	Y	Y	Y	Y	2018-10-01	2018-09-27	PMC6214474	2	72	341-354.e6
29200509	MED	29200509	10.3366/shr.2017.0335	'Bottom dog men': Disability, Social Welfare and Advocacy in the Scottish Coalfields in the Interwar Years, 1918-1939.	Turner A, McIvor A.	Scott Hist Rev	2017	0036-9241	research-article; journal article	Y	Y	N	Y	N	N	2	N	Y	N	Y	N	2017-12-06	2017-10-01	PMC5667650	2	96	187-213
30078726	MED	30078726	10.1016/j.molcel.2018.06.044	Cicero Predicts cis-Regulatory DNA Interactions from Single-Cell Chromatin Accessibility Data.	Pliner HA, Packer JS, McFaline-Figueroa JL, Cusanovich DA, Daza RM, Aghamirzaie D, Srivatsan S, Qiu X, Jackson D, Minkina A, Adey AC, Steemers FJ, Shendure J, Trapnell C.	Mol Cell	2018	1097-2765; 1097-4164; 	research support, non-u.s. gov't; research-article; research support, u.s. gov't, non-p.h.s.; journal article; research support, n.i.h., extramural	N	Y	N	Y	N	Y	39	Y	Y	Y	Y	Y	2018-08-06	2018-08-02	PMC6582963	5	71	858-871.e8
29024646	MED	29024646	10.1016/j.chom.2017.09.001	The Epstein-Barr Virus Regulome in Lymphoblastoid Cells.	Jiang S, Zhou H, Liang J, Gerdt C, Wang C, Ke L, Schmidt SCS, Narita Y, Ma Y, Wang S, Colson T, Gewurz B, Li G, Kieff E, Zhao B.	Cell Host Microbe	2017	1931-3128; 1934-6069; 	research-article; journal article	N	Y	N	Y	N	Y	21	Y	Y	Y	Y	Y	2017-10-13	2017-10-01	PMC5662195	4	22	561-573.e4
28957402	MED	28957402	10.1371/journal.pone.0185539	Population genetics and adaptation to climate along elevation gradients in invasive Solidago canadensis.	Moran EV, Reid A, Levine JM.	PLoS One	2017	1932-6203	research-article; journal article	Y	Y	N	Y	N	Y	5	Y	Y	N	Y	Y	2017-09-29	2017-09-28	PMC5619793	9	12	e0185539
29122011	MED	29122011	10.1186/s13326-017-0157-6	Entity recognition in the biomedical domain using a hybrid approach.	Basaldella M, Furrer L, Tasso C, Rinaldi F.	J Biomed Semantics	2017	2041-1480	research-article; journal article	Y	Y	N	Y	N	N	1	Y	Y	N	Y	N	2017-11-11	2017-11-09	PMC5679148	1	8	51
27572311	MED	27572311	10.18632/oncotarget.11647	A signaling cascade including ARID1A, GADD45B and DUSP1 induces apoptosis and affects the cell cycle of germ cell cancers after romidepsin treatment.	Nettersheim D, Jostes S, Fabry M, Honecker F, Schumacher V, Kirfel J, Kristiansen G, Schorle H.	Oncotarget	2016	1949-2553	research-article; journal article	Y	Y	N	Y	N	Y	19	Y	Y	Y	Y	Y	2016-09-03	2016-11-01	PMC5342713	46	7	74931-74946
27526321	MED	27526321	10.1038/ng.3641	Punctuated copy number evolution and clonal stasis in triple-negative breast cancer.	Gao R, Davis A, McDonald TO, Sei E, Shi X, Wang Y, Tsai PC, Casasent A, Waters J, Zhang H, Meric-Bernstam F, Michor F, Navin NE.	Nat Genet	2016	1061-4036; 1546-1718; 	research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural	Y	Y	N	Y	N	Y	117	Y	Y	N	Y	Y	2016-08-17	2016-08-15	PMC5042845	10	48	1119-1130
27851974	MED	27851974	10.1016/j.celrep.2016.10.059	eFORGE: A Tool for Identifying Cell Type-Specific Signal in Epigenomic Data.	Breeze CE, Paul DS, van Dongen J, Butcher LM, Ambrose JC, Barrett JE, Lowe R, Rakyan VK, Iotchkova V, Frontini M, Downes K, Ouwehand WH, Laperle J, Jacques PÉ, Bourque G, Bergmann AK, Siebert R, Vellenga E, Saeed S, Matarese F, Martens JHA, Stunnenberg HG, Teschendorff AE, Herrero J, Birney E, Dunham I, Beck S.	Cell Rep	2016	2211-1247	research support, non-u.s. gov't; research-article; journal article	Y	Y	N	Y	N	Y	36	Y	Y	N	Y	Y	2016-11-17	2016-11-01	PMC5120369	8	17	2137-2150
31492871	MED	31492871	10.1038/s41467-019-11880-9	SOX11 and SOX4 drive the reactivation of an embryonic gene program during murine wound repair.	Miao Q, Hill MC, Chen F, Mo Q, Ku AT, Ramos C, Sock E, Lefebvre V, Nguyen H.	Nat Commun	2019	2041-1723	research-article; journal article; research support, n.i.h., extramural	Y	Y	N	Y	N	Y	1	Y	Y	Y	Y	Y	2019-09-08	2019-09-06	PMC6731344	1	10	4042
31599722	MED	31599722	10.7554/elife.47898	CTCF confers local nucleosome resiliency after DNA replication and during mitosis.	Owens N, Papadopoulou T, Festuccia N, Tachtsidi A, Gonzalez I, Dubois A, Vandormael-Pournin S, Nora EP, Bruneau BG, Cohen-Tannoudji M, Navarro P.	Elife	2019	2050-084x	research support, non-u.s. gov't; research-article; journal article	Y	Y	N	Y	N	Y	2	Y	Y	Y	Y	Y	2019-10-11	2019-10-10	PMC6844645	NA	8	NA
31468686	MED	31468686	10.15252/embr.201948155	Redistribution of EZH2 promotes malignant phenotypes by rewiring developmental programmes.	Mortimer T, Wainwright EN, Patel H, Siow BM, Jaunmuktane Z, Brandner S, Scaffidi P.	EMBO Rep	2019	1469-221x; 1469-3178; 	research support, non-u.s. gov't; research-article; journal article	Y	Y	N	Y	N	Y	0	Y	Y	Y	Y	Y	2019-08-31	2019-08-29	PMC6776892	10	20	e48155
29273066	MED	29273066	10.1186/s13072-017-0167-8	Co-regulation of transcription by BRG1 and BRM, two mutually exclusive SWI/SNF ATPase subunits.	Raab JR, Runge JS, Spear CC, Magnuson T.	Epigenetics Chromatin	2017	1756-8935	research-article; journal article; research support, n.i.h., extramural	Y	Y	N	Y	N	Y	15	Y	Y	Y	Y	Y	2017-12-24	2017-12-22	PMC5740901	1	10	62
30456381	MED	30456381	10.26508/lsa.201800117	CARM1 methylates MED12 to regulate its RNA-binding ability.	Cheng D, Vemulapalli V, Lu Y, Shen J, Aoyagi S, Fry CJ, Yang Y, Foulds CE, Stossi F, Treviño LS, Mancini MA, O'Malley BW, Walker CL, Boyer TG, Bedford MT.	Life Sci Alliance	2018	2575-1077	research-article; journal article	Y	Y	N	Y	N	Y	5	Y	Y	Y	Y	Y	2018-11-21	2018-09-19	PMC6238599	5	1	e201800117
27934696	MED	27934696	10.1101/gr.209759.116	High-throughput allele-specific expression across 250 environmental conditions.	Moyerbrailean GA, Richards AL, Kurtz D, Kalita CA, Davis GO, Harvey CT, Alazizi A, Watza D, Sorokin Y, Hauff N, Zhou X, Wen X, Pique-Regi R, Luca F.	Genome Res	2016	1088-9051; 1549-5469; 	research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural	N	Y	N	Y	N	Y	25	Y	Y	N	Y	Y	2016-12-10	2016-10-19	PMC5131815	12	26	1627-1638
27526722	MED	27526722	10.1186/s12864-016-2940-7	Motif oriented high-resolution analysis of ChIP-seq data reveals the topological order of CTCF and cohesin proteins on DNA.	Nagy G, Czipa E, Steiner L, Nagy T, Pongor S, Nagy L, Barta E.	BMC Genomics	2016	1471-2164	research support, non-u.s. gov't; research-article; journal article	Y	Y	N	Y	N	Y	9	Y	Y	N	Y	Y	2016-08-17	2016-08-15	PMC4986361	1	17	637
28945250	MED	28945250	10.1038/ng.3958	SMARCB1 is required for widespread BAF complex-mediated activation of enhancers and bivalent promoters.	Nakayama RT, Pulice JL, Valencia AM, McBride MJ, McKenzie ZM, Gillespie MA, Ku WL, Teng M, Cui K, Williams RT, Cassel SH, Qing H, Widmer CJ, Demetri GD, Irizarry RA, Zhao K, Ranish JA, Kadoch C.	Nat Genet	2017	1061-4036; 1546-1718; 	research-article; journal article	Y	Y	Y	Y	N	Y	41	Y	Y	Y	Y	Y	2017-09-26	2017-09-25	PMC5803080	11	49	1613-1623
29985393	MED	29985393	10.1038/s41467-018-05026-6	TCR signal strength controls thymic differentiation of iNKT cell subsets.	Tuttle KD, Krovi SH, Zhang J, Bedel R, Harmacek L, Peterson LK, Dragone LL, Lefferts A, Halluszczak C, Riemondy K, Hesselberth JR, Rao A, O'Connor BP, Marrack P, Scott-Browne J, Gapin L.	Nat Commun	2018	2041-1723	research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural	Y	Y	N	Y	N	Y	15	Y	Y	Y	Y	Y	2018-07-09	2018-07-09	PMC6037704	1	9	2650
30154222	MED	30154222	10.1101/gr.237180.118	Polycomb repressive complex 1 shapes the nucleosome landscape but not accessibility at target genes.	King HW, Fursova NA, Blackledge NP, Klose RJ.	Genome Res	2018	1088-9051; 1549-5469; 	research support, non-u.s. gov't; research-article; journal article	N	Y	N	Y	N	Y	11	Y	Y	Y	Y	Y	2018-08-29	2018-08-28	PMC6169895	10	28	1494-1507
29980679	MED	29980679	10.1038/s41467-018-05064-0	ETS transcription factors induce a unique UV damage signature that drives recurrent mutagenesis in melanoma.	Mao P, Brown AJ, Esaki S, Lockwood S, Poon GMK, Smerdon MJ, Roberts SA, Wyrick JJ.	Nat Commun	2018	2041-1723	research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural	Y	Y	N	Y	N	Y	13	Y	Y	Y	Y	Y	2018-07-08	2018-07-06	PMC6035183	1	9	2626
27846907	MED	27846907	10.1186/s13073-016-0375-z	Copy number analysis by low coverage whole genome sequencing using ultra low-input DNA from formalin-fixed paraffin embedded tumor tissue.	Kader T, Goode DL, Wong SQ, Connaughton J, Rowley SM, Devereux L, Byrne D, Fox SB, Mir Arnau G, Tothill RW, Campbell IG, Gorringe KL.	Genome Med	2016	1756-994x	research-article; journal article	Y	Y	N	Y	N	N	8	Y	Y	Y	Y	N	2016-11-17	2016-11-15	PMC5111221	1	8	121
27600491	MED	27600491	10.1038/srep32417	Authentication and characterisation of a new oesophageal adenocarcinoma cell line: MFD-1.	Garcia E, Hayden A, Birts C, Britton E, Cowie A, Pickard K, Mellone M, Choh C, Derouet M, Duriez P, Noble F, White MJ, Primrose JN, Strefford JC, Rose-Zerilli M, Thomas GJ, Ang Y, Sharrocks AD, Fitzgerald RC, Underwood TJ, OCCAMS consortium.	Sci Rep	2016	2045-2322	research support, non-u.s. gov't; research-article; journal article	Y	Y	N	Y	N	Y	9	Y	Y	Y	Y	Y	2016-09-08	2016-09-07	PMC5013399	NA	6	32417
31545165	MED	31545165	10.7554/elife.48089	A scalable platform for the development of cell-type-specific viral drivers.	Hrvatin S, Tzeng CP, Nagy MA, Stroud H, Koutsioumpa C, Wilcox OF, Assad EG, Green J, Harvey CD, Griffith EC, Greenberg ME.	Elife	2019	2050-084x	research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural	Y	Y	N	Y	N	Y	2	Y	Y	Y	Y	N	2019-09-24	2019-09-23	PMC6776442	NA	8	NA
